Prscrbr_NPI,Prscrbr_Last_Org_Name,Prscrbr_First_Name,Prscrbr_City,Prscrbr_State_Abrvtn,Prscrbr_State_FIPS,Prscrbr_Type,Prscrbr_Type_Src,Brnd_Name,Gnrc_Name,Tot_Clms,Tot_30day_Fills,Tot_Day_Suply,Tot_Drug_Cst,Tot_Benes,GE65_Sprsn_Flag,GE65_Tot_Clms,GE65_Tot_30day_Fills,GE65_Tot_Drug_Cst,GE65_Tot_Day_Suply,GE65_Bene_Sprsn_Flag,GE65_Tot_Benes
1174528129,Droogan,Christopher,Wynnewood,PA,42,Advanced Heart Failure and Transplant Cardiology,S,Atenolol,Atenolol,44,131.7,3952,437.24,12,,44,131.7,437.24,3952,,12
1053523613,Samara,Michael,Minneapolis,MN,27,Cardiology,S,Amiodarone Hcl,Amiodarone Hcl,46,131.7,3942,3740.34,18,#,,,,,#,
1639131345,Eckman,Peter,Minneapolis,MN,27,Cardiology,S,Rosuvastatin Calcium,Rosuvastatin Calcium,46,132,3941,3829.98,16,#,,,,,#,
1467457358,Tedder,Barry,Jonesboro,AR,5,Cardiology,S,Simvastatin,Simvastatin,75,131,3930,470.89,15,#,,,,,#,
1629090196,Lin,David,Edina,MN,27,Cardiology,S,Isosorbide Mononitrate Er,Isosorbide Mononitrate,45,131.5,3923,1653.26,18,,45,131.5,1653.26,3923,,18
1174528129,Droogan,Christopher,Wynnewood,PA,42,Advanced Heart Failure and Transplant Cardiology,S,Ranolazine Er,Ranolazine,67,129,3870,11806.32,14,#,,,,,#,
1598729253,Orlandi,Quirino,Minneapolis,MN,27,Cardiology,S,Amiodarone Hcl,Amiodarone Hcl,48,129.7,3854,1931.95,22,,48,129.7,1931.95,3854,,22
1750554986,Brady,James,Wilkes Barre,PA,42,Hematology-Oncology,S,Allopurinol,Allopurinol,84,128.5,3840,753.82,31,#,,,,,#,
1174528129,Droogan,Christopher,Wynnewood,PA,42,Advanced Heart Failure and Transplant Cardiology,S,Amiodarone Hcl,Amiodarone Hcl,51,127,3810,1468.19,19,,40,106,1383.93,3180,#,
1255587465,Lopez De Leon,Angela,Greenwood,SC,45,Cardiology,S,Pravastatin Sodium,Pravastatin Sodium,43,127,3810,1101.39,17,#,,,,,#,
1659386266,Bozicevich,Dawn,Minneapolis,MN,27,Nurse Practitioner,S,Losartan Potassium,Losartan Potassium,47,127,3808,857.45,22,,30,84,583.8,2520,#,
1912986183,Miller,Wayne,Rochester,MN,27,Advanced Heart Failure and Transplant Cardiology,S,Lisinopril,Lisinopril,43,126.9,3793,317.42,14,#,,,,,#,
1639131345,Eckman,Peter,Minneapolis,MN,27,Cardiology,S,Digoxin,Digoxin,53,126,3780,1530.99,16,#,,,,,#,
1053523613,Samara,Michael,Minneapolis,MN,27,Cardiology,S,Amlodipine Besylate,Amlodipine Besylate,58,125.8,3773,234.88,17,#,,,,,#,
1750554986,Brady,James,Wilkes Barre,PA,42,Hematology-Oncology,S,Imbruvica,Ibrutinib,130,130,3766,1725575.83,18,,78,78,1047091.86,2302,#,
1376836395,Carry,Brendan,Danville,PA,42,Internal Medicine,S,Losartan Potassium,Losartan Potassium,66,125.5,3765,613.31,17,#,,,,,#,
1255587465,Lopez De Leon,Angela,Greenwood,SC,45,Cardiology,S,Hydrochlorothiazide,Hydrochlorothiazide,48,126,3762,190.73,20,#,,,,,#,
1467816736,Wilkes,Sarah,Camden,SC,45,Nurse Practitioner,S,Metoprolol Succinate,Metoprolol Succinate,51,125,3750,783.53,39,,37,89,584.05,2670,,26
1629090196,Lin,David,Edina,MN,27,Cardiology,S,Diltiazem 24hr Er (Cd),Diltiazem Hcl,51,125,3723,3766.95,15,,39,113,3672.64,3363,#,
1053523613,Samara,Michael,Minneapolis,MN,27,Cardiology,S,Hydralazine Hcl,Hydralazine Hcl,67,123.5,3674,2061.98,19,#,,,,,#,
1376836395,Carry,Brendan,Danville,PA,42,Internal Medicine,S,Digoxin,Digoxin,44,120.6,3618,2031.39,11,#,,,,,*,
1104011592,Case,Rachel,Greenwood,SC,45,Nurse Practitioner,S,Spironolactone,Spironolactone,67,121,3617,596.83,21,,48,82,374.54,2447,#,
1912986183,Miller,Wayne,Rochester,MN,27,Advanced Heart Failure and Transplant Cardiology,S,Carvedilol,Carvedilol,41,120.4,3612,524.01,12,#,,,,,#,
1669474490,Traufler,Robin,Columbia,SC,45,Nurse Practitioner,S,Metoprolol Succinate,Metoprolol Succinate,59,119,3544,1437.88,25,,40,88,987.08,2622,#,
1639131345,Eckman,Peter,Minneapolis,MN,27,Cardiology,S,Pantoprazole Sodium,Pantoprazole Sodium,48,117,3494,535.4,15,#,,,,,#,
1639131345,Eckman,Peter,Minneapolis,MN,27,Cardiology,S,Tacrolimus,Tacrolimus,67,116,3480,12165.54,16,,39,76,8615.67,2280,#,
1750554986,Brady,James,Wilkes Barre,PA,42,Hematology-Oncology,S,Revlimid,Lenalidomide,127,128.7,3472,2171282.96,17,,85,86.7,1435677.52,2296,#,
1376836395,Carry,Brendan,Danville,PA,42,Internal Medicine,S,Vyndamax,Tafamidis,115,115,3450,2218474.14,15,,115,115,2218474.14,3450,,15
1467457358,Tedder,Barry,Jonesboro,AR,5,Cardiology,S,Vascepa,Icosapent Ethyl,90,115,3450,38896.32,27,,52,70,23795.13,2100,,14
1669474490,Traufler,Robin,Columbia,SC,45,Nurse Practitioner,S,Carvedilol,Carvedilol,46,115,3440,742.69,30,,33,80,533.24,2390,,19
1629090196,Lin,David,Edina,MN,27,Cardiology,S,Digoxin,Digoxin,40,114.5,3434,2246.7,15,,40,114.5,2246.7,3434,,15
1659386266,Bozicevich,Dawn,Minneapolis,MN,27,Nurse Practitioner,S,Hydralazine Hcl,Hydralazine Hcl,62,114.8,3381,1395.71,29,,51,95.8,1107.36,2811,#,
1053523613,Samara,Michael,Minneapolis,MN,27,Cardiology,S,Eplerenone,Eplerenone,48,113,3363,5867.52,12,,27,76,4134.22,2277,*,
1639131345,Eckman,Peter,Minneapolis,MN,27,Cardiology,S,Amlodipine Besylate,Amlodipine Besylate,43,113,3359,334.43,19,#,,,,,#,
1174528129,Droogan,Christopher,Wynnewood,PA,42,Advanced Heart Failure and Transplant Cardiology,S,Pradaxa,Dabigatran Etexilate Mesylate,49,111,3330,50149.17,12,#,,,,,#,
1720138100,Jay,Desmond,Minneapolis,MN,27,Cardiology,S,Isosorbide Mononitrate Er,Isosorbide Mononitrate,43,111,3330,856.29,15,#,,,,,#,
1598729253,Orlandi,Quirino,Minneapolis,MN,27,Cardiology,S,Flecainide Acetate,Flecainide Acetate,42,110.2,3307,4218.76,13,,42,110.2,4218.76,3307,,13
1467816736,Wilkes,Sarah,Camden,SC,45,Nurse Practitioner,S,Carvedilol,Carvedilol,42,109,3255,550.19,31,,28,75,379.37,2235,#,
1104011592,Case,Rachel,Greenwood,SC,45,Nurse Practitioner,S,Entresto,Sacubitril/Valsartan,102,108,3240,60269.6,28,,87,89,49574.51,2670,#,
1598729253,Orlandi,Quirino,Minneapolis,MN,27,Cardiology,S,Xarelto,Rivaroxaban,38,108,3240,50187.9,11,,38,108,50187.9,3240,,11
1053523613,Samara,Michael,Minneapolis,MN,27,Cardiology,S,Potassium Chloride,Potassium Chloride,55,108,3210,2957.11,25,#,,,,,#,
1467457358,Tedder,Barry,Jonesboro,AR,5,Cardiology,S,Xarelto,Rivaroxaban,82,106,3180,48995.75,12,,71,95,43907.13,2850,#,
1467816736,Wilkes,Sarah,Camden,SC,45,Nurse Practitioner,S,Atorvastatin Calcium,Atorvastatin Calcium,44,106,3180,562.97,29,#,,,,,#,
1598729253,Orlandi,Quirino,Minneapolis,MN,27,Cardiology,S,Ezetimibe,Ezetimibe,40,106,3180,2710.39,16,#,,,,,#,
1598729253,Orlandi,Quirino,Minneapolis,MN,27,Cardiology,S,Sotalol,Sotalol Hcl,36,105.7,3170,1030.86,16,,36,105.7,1030.86,3170,,16
1669474490,Traufler,Robin,Columbia,SC,45,Nurse Practitioner,S,Furosemide,Furosemide,53,105.3,3160,419.65,29,#,,,,,#,
1376836395,Carry,Brendan,Danville,PA,42,Internal Medicine,S,Isosorbide Mononitrate Er,Isosorbide Mononitrate,58,106,3154,1101.79,11,#,,,,,*,
1053523613,Samara,Michael,Minneapolis,MN,27,Cardiology,S,Eliquis,Apixaban,65,105,3150,50778.87,16,#,,,,,#,
1104011592,Case,Rachel,Greenwood,SC,45,Nurse Practitioner,S,Rosuvastatin Calcium,Rosuvastatin Calcium,49,105,3150,2132.72,15,,37,91,1499.96,2730,#,
1720138100,Jay,Desmond,Minneapolis,MN,27,Cardiology,S,Furosemide,Furosemide,41,104.5,3119,237.18,16,#,,,,,#,
1629090196,Lin,David,Edina,MN,27,Cardiology,S,Sotalol,Sotalol Hcl,36,104,3095,713.56,13,,36,104,713.56,3095,,13
1659386266,Bozicevich,Dawn,Minneapolis,MN,27,Nurse Practitioner,S,Bumetanide,Bumetanide,67,105.7,3081,11250.76,31,,44,74.4,7461.04,2226,#,
1376836395,Carry,Brendan,Danville,PA,42,Internal Medicine,S,Potassium Chloride,Potassium Chloride,59,101.5,3020,4307.97,19,,47,79,3149.04,2368,#,
1730317314,Napier,Rebecca,Columbia,SC,45,Cardiology,S,Furosemide,Furosemide,58,100,2950,402,25,,39,67,225.61,1960,#,
1467816736,Wilkes,Sarah,Camden,SC,45,Nurse Practitioner,S,Furosemide,Furosemide,37,98,2940,312.73,30,#,,,,,#,
1598729253,Orlandi,Quirino,Minneapolis,MN,27,Cardiology,S,Torsemide,Torsemide,40,98,2930,1065.2,18,#,,,,,#,
1629090196,Lin,David,Edina,MN,27,Cardiology,S,Torsemide,Torsemide,34,96,2866,1408.94,14,#,,,,,#,
1174528129,Droogan,Christopher,Wynnewood,PA,42,Advanced Heart Failure and Transplant Cardiology,S,Nifedipine Er,Nifedipine,37,95,2850,2427.5,,,24,70,1564.85,2100,*,
1720138100,Jay,Desmond,Minneapolis,MN,27,Cardiology,S,Chlorthalidone,Chlorthalidone,42,96,2850,1297,14,,42,96,1297,2850,,14
1750554986,Brady,James,Wilkes Barre,PA,42,Hematology-Oncology,S,Hydroxyurea,Hydroxyurea,62,95.3,2833,1887.3,,,62,95.3,1887.3,2833,*,
1629090196,Lin,David,Edina,MN,27,Cardiology,S,Potassium Chloride,Potassium Chloride,32,94,2820,2069.48,11,,32,94,2069.48,2820,,11
1598729253,Orlandi,Quirino,Minneapolis,MN,27,Cardiology,S,Bisoprolol Fumarate,Bisoprolol Fumarate,35,94,2820,1240.19,13,,35,94,1240.19,2820,,13
1467457358,Tedder,Barry,Jonesboro,AR,5,Cardiology,S,Fenofibrate,Fenofibrate Nanocrystallized,51,92.5,2776,1478.09,13,,38,62,829.17,1860,*,
1669474490,Traufler,Robin,Columbia,SC,45,Nurse Practitioner,S,Potassium Chloride,Potassium Chloride,70,103.6,2761,4280.74,24,,48,79.5,3986.9,2217,#,
1174528129,Droogan,Christopher,Wynnewood,PA,42,Advanced Heart Failure and Transplant Cardiology,S,Bumetanide,Bumetanide,43,92,2760,2945.08,14,#,,,,,#,
1174528129,Droogan,Christopher,Wynnewood,PA,42,Advanced Heart Failure and Transplant Cardiology,S,Pravastatin Sodium,Pravastatin Sodium,32,92,2756,827.04,,,32,92,827.04,2756,*,
1659386266,Bozicevich,Dawn,Minneapolis,MN,27,Nurse Practitioner,S,Lisinopril,Lisinopril,56,94.5,2704,664.12,21,#,,,,,#,
1912986183,Miller,Wayne,Rochester,MN,27,Advanced Heart Failure and Transplant Cardiology,S,Vyndaqel,Tafamidis Meglumine,90,90,2700,1801645.16,,,90,90,1801645.16,2700,*,
1467816736,Wilkes,Sarah,Camden,SC,45,Nurse Practitioner,S,Bumetanide,Bumetanide,36,89.7,2687,5166.57,29,,22,62,3580.51,1860,#,
1730317314,Napier,Rebecca,Columbia,SC,45,Cardiology,S,Metoprolol Succinate,Metoprolol Succinate,45,88.6,2657,832.54,20,#,,,,,#,
1629090196,Lin,David,Edina,MN,27,Cardiology,S,Spironolactone,Spironolactone,33,89,2652,349.46,12,#,,,,,#,
1639131345,Eckman,Peter,Minneapolis,MN,27,Cardiology,S,Warfarin Sodium,Warfarin Sodium,38,88.8,2644,1231.64,14,,27,68.8,773.12,2063,*,
1255587465,Lopez De Leon,Angela,Greenwood,SC,45,Cardiology,S,Propranolol Hcl,Propranolol Hcl,44,88,2618,1108.56,12,#,,,,,*,
1629090196,Lin,David,Edina,MN,27,Cardiology,S,Chlorthalidone,Chlorthalidone,35,87.3,2606,1511.61,12,#,,,,,#,
1639131345,Eckman,Peter,Minneapolis,MN,27,Cardiology,S,Farxiga,Dapagliflozin Propanediol,50,86,2559,44721.1,16,#,,,,,#,
1376836395,Carry,Brendan,Danville,PA,42,Internal Medicine,S,Clopidogrel,Clopidogrel Bisulfate,39,85,2524,285.1,11,#,,,,,*,
1053523613,Samara,Michael,Minneapolis,MN,27,Cardiology,S,Clopidogrel,Clopidogrel Bisulfate,28,84,2520,434.88,13,#,,,,,#,
1255587465,Lopez De Leon,Angela,Greenwood,SC,45,Cardiology,S,Digoxin,Digoxin,38,84,2516,1839.91,,#,,,,,*,
1629090196,Lin,David,Edina,MN,27,Cardiology,S,Flecainide Acetate,Flecainide Acetate,32,82,2460,3262.97,11,#,,,,,*,
1659386266,Bozicevich,Dawn,Minneapolis,MN,27,Nurse Practitioner,S,Atorvastatin Calcium,Atorvastatin Calcium,38,82,2460,617.76,16,,16,44,303.72,1320,*,
1861989030,Sweat,Bonnie,Memphis,TN,47,Nurse Practitioner,S,Warfarin Sodium,Warfarin Sodium,42,82.3,2458,553.76,22,,17,34.5,240.28,1035,*,
1669474490,Traufler,Robin,Columbia,SC,45,Nurse Practitioner,S,Bumetanide,Bumetanide,41,81.5,2433,5282.15,17,,29,63.5,4016.43,1905,#,
1174528129,Droogan,Christopher,Wynnewood,PA,42,Advanced Heart Failure and Transplant Cardiology,S,Valsartan,Valsartan,37,81,2430,1642.92,11,#,,,,,*,
1861989030,Sweat,Bonnie,Memphis,TN,47,Nurse Practitioner,S,Carvedilol,Carvedilol,37,80,2400,364.42,17,,12,30,105.94,900,*,
1053523613,Samara,Michael,Minneapolis,MN,27,Cardiology,S,Digoxin,Digoxin,29,80.8,2400,1510.86,11,#,,,,,*,
1104011592,Case,Rachel,Greenwood,SC,45,Nurse Practitioner,S,Metolazone,Metolazone,125,148.5,2388,2601.41,51,,84,101.5,1800.98,1668,,34
1174528129,Droogan,Christopher,Wynnewood,PA,42,Advanced Heart Failure and Transplant Cardiology,S,Metoprolol Tartrate,Metoprolol Tartrate,29,79,2370,260.8,11,,29,79,260.8,2370,,11
1598729253,Orlandi,Quirino,Minneapolis,MN,27,Cardiology,S,Nifedipine Er,Nifedipine,29,79,2370,1426.05,11,,29,79,1426.05,2370,,11
1104011592,Case,Rachel,Greenwood,SC,45,Nurse Practitioner,S,Digoxin,Digoxin,48,78.3,2350,1199.23,16,,37,61.3,955.83,1840,#,
1750554986,Brady,James,Wilkes Barre,PA,42,Hematology-Oncology,S,Potassium Chloride,Potassium Chloride,59,78,2340,1244.81,14,,36,49,833.37,1470,*,
1720138100,Jay,Desmond,Minneapolis,MN,27,Cardiology,S,Sotalol,Sotalol Hcl,28,78.2,2323,561.61,,,28,78.2,561.61,2323,*,
1720138100,Jay,Desmond,Minneapolis,MN,27,Cardiology,S,Clopidogrel,Clopidogrel Bisulfate,28,78,2322,285.1,12,,28,78,285.1,2322,,12
1750554986,Brady,James,Wilkes Barre,PA,42,Hematology-Oncology,S,Dexamethasone,Dexamethasone,66,89.4,2314,1538.76,16,#,,,,,#,
1467457358,Tedder,Barry,Jonesboro,AR,5,Cardiology,S,Potassium Chloride,Potassium Chloride,65,79,2313,926.16,11,,47,61,731.35,1830,*,
1730317314,Napier,Rebecca,Columbia,SC,45,Cardiology,S,Bumetanide,Bumetanide,61,81.5,2304,4206.96,22,,29,33.5,1535.06,925,,11
1255587465,Lopez De Leon,Angela,Greenwood,SC,45,Cardiology,S,Ranolazine Er,Ranolazine,36,77,2275,11955.28,,#,,,,,*,
1467816736,Wilkes,Sarah,Camden,SC,45,Nurse Practitioner,S,Spironolactone,Spironolactone,28,76,2274,258.66,22,,16,48,147.65,1440,#,
1467457358,Tedder,Barry,Jonesboro,AR,5,Cardiology,S,Ranolazine Er,Ranolazine,50,75.9,2262,6216.49,18,#,,,,,#,
1639131345,Eckman,Peter,Minneapolis,MN,27,Cardiology,S,Isosorbide Dinitrate,Isosorbide Dinitrate,29,74.7,2241,6813.06,13,,29,74.7,6813.06,2241,,13
1639131345,Eckman,Peter,Minneapolis,MN,27,Cardiology,S,Mycophenolate Mofetil,Mycophenolate Mofetil,26,74,2220,4439.35,,#,,,,,*,
1720138100,Jay,Desmond,Minneapolis,MN,27,Cardiology,S,Xarelto,Rivaroxaban,28,74,2220,35309.59,,#,,,,,*,
1053523613,Samara,Michael,Minneapolis,MN,27,Cardiology,S,Isosorbide Dinitrate,Isosorbide Dinitrate,46,73.8,2207,5040.34,,#,,,,,*,
1174528129,Droogan,Christopher,Wynnewood,PA,42,Advanced Heart Failure and Transplant Cardiology,S,Digoxin,Digoxin,29,72.9,2188,1395.87,,#,,,,,*,
1598729253,Orlandi,Quirino,Minneapolis,MN,27,Cardiology,S,Repatha Sureclick,Evolocumab,32,73,2172,35089.57,11,,32,73,35089.57,2172,,11
1255587465,Lopez De Leon,Angela,Greenwood,SC,45,Cardiology,S,Pantoprazole Sodium,Pantoprazole Sodium,28,72,2160,389.14,,#,,,,,*,
1730317314,Napier,Rebecca,Columbia,SC,45,Cardiology,S,Atorvastatin Calcium,Atorvastatin Calcium,32,72,2160,575.84,12,#,,,,,*,
1669474490,Traufler,Robin,Columbia,SC,45,Nurse Practitioner,S,Entresto,Sacubitril/Valsartan,39,71.6,2146,38771.36,22,,24,46.6,24742.11,1398,#,
1467457358,Tedder,Barry,Jonesboro,AR,5,Cardiology,S,Warfarin Sodium,Warfarin Sodium,51,71.5,2145,355.95,11,#,,,,,*,
1912986183,Miller,Wayne,Rochester,MN,27,Advanced Heart Failure and Transplant Cardiology,S,Atorvastatin Calcium,Atorvastatin Calcium,28,72,2136,443.64,,,28,72,443.64,2136,*,
1750554986,Brady,James,Wilkes Barre,PA,42,Hematology-Oncology,S,Metoprolol Tartrate,Metoprolol Tartrate,57,71,2130,250.57,12,,38,43,168.36,1290,*,
1174528129,Droogan,Christopher,Wynnewood,PA,42,Advanced Heart Failure and Transplant Cardiology,S,Bystolic,Nebivolol Hcl,34,70,2100,10544.14,,,34,70,10544.14,2100,*,
1013262419,Fudim,Marat,Durham,NC,37,Cardiology,S,Spironolactone,Spironolactone,33,70,2100,174.52,14,,17,40,119.06,1200,*,
1639131345,Eckman,Peter,Minneapolis,MN,27,Cardiology,S,Amiodarone Hcl,Amiodarone Hcl,30,69.7,2090,688.79,11,#,,,,,*,
1881234631,Gonzalez,Patrisa,Columbia,SC,45,Nurse Practitioner,S,Atorvastatin Calcium,Atorvastatin Calcium,29,69,2070,409.54,14,,18,40,225.36,1200,*,
1104011592,Case,Rachel,Greenwood,SC,45,Nurse Practitioner,S,Atenolol,Atenolol,23,69,2070,287.54,11,,23,69,287.54,2070,,11
1063862381,Lobo,Ronstan,Rochester,MN,27,Cardiology,S,Lisinopril,Lisinopril,30,70,2066,188.03,,,30,70,188.03,2066,*,
1720138100,Jay,Desmond,Minneapolis,MN,27,Cardiology,S,Spironolactone,Spironolactone,27,69,2047,220.54,,#,,,,,*,
1174528129,Droogan,Christopher,Wynnewood,PA,42,Advanced Heart Failure and Transplant Cardiology,S,Diltiazem 24hr Er (Cd),Diltiazem Hcl,28,68,2040,1002,,,28,68,1002,2040,*,
1174528129,Droogan,Christopher,Wynnewood,PA,42,Advanced Heart Failure and Transplant Cardiology,S,Klor-Con M20,Potassium Chloride,32,68,2040,709.67,11,#,,,,,*,
1467457358,Tedder,Barry,Jonesboro,AR,5,Cardiology,S,Clonidine Hcl,Clonidine Hcl,36,68,2040,304.61,,#,,,,,*,
1255587465,Lopez De Leon,Angela,Greenwood,SC,45,Cardiology,S,Rosuvastatin Calcium,Rosuvastatin Calcium,25,67,1995,526.96,,#,,,,,*,
1912986183,Miller,Wayne,Rochester,MN,27,Advanced Heart Failure and Transplant Cardiology,S,Furosemide,Furosemide,27,68,1994,181.53,,#,,,,,*,
1669474490,Traufler,Robin,Columbia,SC,45,Nurse Practitioner,S,Torsemide,Torsemide,41,67,1990,3366.79,18,#,,,,,#,
1750554986,Brady,James,Wilkes Barre,PA,42,Hematology-Oncology,S,Prednisone,Prednisone,50,75.1,1988,857.29,17,#,,,,,#,
1639131345,Eckman,Peter,Minneapolis,MN,27,Cardiology,S,Xarelto,Rivaroxaban,24,66,1980,30452.22,,,24,66,30452.22,1980,*,
1629090196,Lin,David,Edina,MN,27,Cardiology,S,Entresto,Sacubitril/Valsartan,39,64.4,1932,33814.48,,,39,64.4,33814.48,1932,*,
1053523613,Samara,Michael,Minneapolis,MN,27,Cardiology,S,Xarelto,Rivaroxaban,45,65,1924,31588.83,,,24,40,19786.88,1200,*,
1881234631,Gonzalez,Patrisa,Columbia,SC,45,Nurse Practitioner,S,Furosemide,Furosemide,33,65,1920,346.84,15,#,,,,,#,
1053523613,Samara,Michael,Minneapolis,MN,27,Cardiology,S,Pantoprazole Sodium,Pantoprazole Sodium,23,64,1920,224.51,13,#,,,,,*,
1598729253,Orlandi,Quirino,Minneapolis,MN,27,Cardiology,S,Pantoprazole Sodium,Pantoprazole Sodium,30,64,1920,390.5,15,,30,64,390.5,1920,,15
1861989030,Sweat,Bonnie,Memphis,TN,47,Nurse Practitioner,S,Gabapentin,Gabapentin,46,70,1910,806.22,16,,26,44,542.49,1170,*,
1376836395,Carry,Brendan,Danville,PA,42,Internal Medicine,S,Metolazone,Metolazone,32,67.9,1909,1049.65,14,#,,,,,#,
1629090196,Lin,David,Edina,MN,27,Cardiology,S,Ezetimibe,Ezetimibe,22,64,1897,1603.68,,,22,64,1603.68,1897,*,
1881234631,Gonzalez,Patrisa,Columbia,SC,45,Nurse Practitioner,S,Metoprolol Succinate,Metoprolol Succinate,29,64,1891,877.32,15,#,,,,,*,
1104011592,Case,Rachel,Greenwood,SC,45,Nurse Practitioner,S,Ranolazine Er,Ranolazine,49,63,1890,6492.95,16,,37,51,5931.05,1530,#,
1053523613,Samara,Michael,Minneapolis,MN,27,Cardiology,S,Pravastatin Sodium,Pravastatin Sodium,23,63,1881,558.73,,#,,,,,*,
1376836395,Carry,Brendan,Danville,PA,42,Internal Medicine,S,Eliquis,Apixaban,52,66,1872,27544.73,13,#,,,,,#,
1104011592,Case,Rachel,Greenwood,SC,45,Nurse Practitioner,S,Pravastatin Sodium,Pravastatin Sodium,26,62,1860,516.73,,#,,,,,*,
1255607164,Yaranov,Dmitry,Memphis,TN,47,Cardiology,S,Spironolactone,Spironolactone,28,61,1830,183.93,17,#,,,,,#,
1376836395,Carry,Brendan,Danville,PA,42,Internal Medicine,S,Hydralazine Hcl,Hydralazine Hcl,24,60.9,1827,534.31,,#,,,,,*,
1861989030,Sweat,Bonnie,Memphis,TN,47,Nurse Practitioner,S,Pantoprazole Sodium,Pantoprazole Sodium,30,60,1800,393.58,18,,11,17,45.65,510,*,
1174528129,Droogan,Christopher,Wynnewood,PA,42,Advanced Heart Failure and Transplant Cardiology,S,Midodrine Hcl,Midodrine Hcl,32,60,1778,4071.07,,#,,,,,*,
1467457358,Tedder,Barry,Jonesboro,AR,5,Cardiology,S,Losartan-Hydrochlorothiazide,Losartan/Hydrochlorothiazide,26,59,1770,2159.97,,#,,,,,*,
1467816736,Wilkes,Sarah,Camden,SC,45,Nurse Practitioner,S,Potassium Chloride,Potassium Chloride,29,59.5,1758,3260.36,19,#,,,,,#,
1912986183,Miller,Wayne,Rochester,MN,27,Advanced Heart Failure and Transplant Cardiology,S,Eliquis,Apixaban,21,59,1749,26925.31,,,21,59,26925.31,1749,*,
1063862381,Lobo,Ronstan,Rochester,MN,27,Cardiology,S,Metoprolol Succinate,Metoprolol Succinate,24,58,1740,1022.57,,,24,58,1022.57,1740,*,
1881234631,Gonzalez,Patrisa,Columbia,SC,45,Nurse Practitioner,S,Carvedilol,Carvedilol,30,58,1740,247.48,17,#,,,,,#,
1104011592,Case,Rachel,Greenwood,SC,45,Nurse Practitioner,S,Pantoprazole Sodium,Pantoprazole Sodium,20,58,1740,586.78,11,#,,,,,*,
1053523613,Samara,Michael,Minneapolis,MN,27,Cardiology,S,Sotalol,Sotalol Hcl,27,58.8,1738,567.45,,#,,,,,*,
1659386266,Bozicevich,Dawn,Minneapolis,MN,27,Nurse Practitioner,S,Entresto,Sacubitril/Valsartan,44,58,1730,32886.01,17,#,,,,,#,
1902214471,Dahl,Jenna,Minneapolis,MN,27,Nurse Practitioner,S,Torsemide,Torsemide,30,57.5,1716,1552.37,20,#,,,,,#,
1629090196,Lin,David,Edina,MN,27,Cardiology,S,Pravastatin Sodium,Pravastatin Sodium,19,57,1710,385.07,,,19,57,385.07,1710,*,
1720138100,Jay,Desmond,Minneapolis,MN,27,Cardiology,S,Ezetimibe,Ezetimibe,19,57,1710,1883.31,,,19,57,1883.31,1710,*,
1104011592,Case,Rachel,Greenwood,SC,45,Nurse Practitioner,S,Simvastatin,Simvastatin,21,57,1710,210.34,,#,,,,,*,
1053523613,Samara,Michael,Minneapolis,MN,27,Cardiology,S,Warfarin Sodium,Warfarin Sodium,26,56.9,1708,744.39,,#,,,,,*,
1376836395,Carry,Brendan,Danville,PA,42,Internal Medicine,S,Amiodarone Hcl,Amiodarone Hcl,28,56.2,1687,380.72,,#,,,,,*,
1639131345,Eckman,Peter,Minneapolis,MN,27,Cardiology,S,Clopidogrel,Clopidogrel Bisulfate,19,55,1650,195.37,12,#,,,,,*,
1669474490,Traufler,Robin,Columbia,SC,45,Nurse Practitioner,S,Spironolactone,Spironolactone,29,55,1650,415.6,14,*,,,,,*,
1104011592,Case,Rachel,Greenwood,SC,45,Nurse Practitioner,S,Xarelto,Rivaroxaban,44,54,1620,26404.36,,#,,,,,*,
1366875486,French,Teresa,Minneapolis,MN,27,Nurse Practitioner,S,Spironolactone,Spironolactone,19,54,1620,153.36,,#,,,,,*,
1598729253,Orlandi,Quirino,Minneapolis,MN,27,Cardiology,S,Atenolol,Atenolol,21,54,1620,116.66,,,21,54,116.66,1620,*,
1639131345,Eckman,Peter,Minneapolis,MN,27,Cardiology,S,Isosorbide Mononitrate Er,Isosorbide Mononitrate,28,54,1611,565.68,11,#,,,,,*,
1366875486,French,Teresa,Minneapolis,MN,27,Nurse Practitioner,S,Torsemide,Torsemide,25,54.6,1595,1119.97,12,#,,,,,#,
1467816736,Wilkes,Sarah,Camden,SC,45,Nurse Practitioner,S,Entresto,Sacubitril/Valsartan,23,53.8,1590,27678.51,19,#,,,,,#,
1467457358,Tedder,Barry,Jonesboro,AR,5,Cardiology,S,Hydralazine Hcl,Hydralazine Hcl,42,54,1585,432.14,11,,24,34,246.9,985,*,
1750554986,Brady,James,Wilkes Barre,PA,42,Hematology-Oncology,S,Warfarin Sodium,Warfarin Sodium,30,52.3,1570,528.34,,,15,29.7,245.41,890,*,
1174528129,Droogan,Christopher,Wynnewood,PA,42,Advanced Heart Failure and Transplant Cardiology,S,Pantoprazole Sodium,Pantoprazole Sodium,20,52,1560,463.49,,#,,,,,*,
1255587465,Lopez De Leon,Angela,Greenwood,SC,45,Cardiology,S,Cartia Xt,Diltiazem Hcl,26,52,1560,756.12,,,26,52,756.12,1560,*,
1467457358,Tedder,Barry,Jonesboro,AR,5,Cardiology,S,Prasugrel Hcl,Prasugrel Hcl,36,52,1560,2171.02,,,17,17,836.3,510,*,
